two-footed,quadrupedal,A
soiled,dirty,S
soiled,unclean,S
soiled,clean,A
awakened,unawakened,A
commemorating,commemorative,S
unpredictable,predictable,A
insatiable,insatiate,S
insatiable,unsatiable,S
insatiable,satiate,A
mindful,aware,S
mindful,unmindful,A
unveiled,veiled,A
dull,lively,A
dull,sharp,A
dull,bright,A
unmanned,remote-controlled,S
unmanned,manned,A
equipped,furnished,S
equipped,equipt,S
equipped,unequipped,A
equipped,unfurnished,A
solved,resolved,S
solved,unsolved,A
detached,attached,A
swept,unswept,A
coated,uncoated,A
awake,asleep,A
requested,unrequested,A
unoccupied,occupied,A
uneventful,eventful,A
black-and-white,black_and_white,S
black-and-white,color,A
wide-angle,fisheye,S
outward,inward,A
rigged,unrigged,A
retrograde,anterograde,A
retrograde,direct,A
illuminating,informative,S
illuminating,enlightening,S
illuminating,unenlightening,A
episcopal,pontifical,S
episcopal,Episcopalian,S
noisy,quiet,A
affirmative,affirmatory,S
affirmative,negative,A
descending,ascending,A
sick,ill,S
sick,well,A
stranger,strange,S
stranger,unusual,S
stranger,foreign,S
stranger,native,A
stranger,familiar,A
saved,lost,A
translunar,superlunary,S
translunar,translunary,S
translunar,superlunar,S
worn,new,A
astronautic,astronautical,S
malay,Malayan,S
afghan,Afghani,S
afghan,Afghanistani,S
parabolic,parabolical,S
unprepared,prepared,A
wholesome,unwholesome,A
unfamiliar,familiar,A
glad,sad,A
illogical,unlogical,S
illogical,logical,A
rhetorical,unrhetorical,A
diligent,negligent,A
humane,humanist,S
humane,humanistic,S
humane,inhumane,A
uncontrolled,controlled,A
richer,rich,S
richer,poor,A
richer,lean,A
argumentative,unargumentative,A
pro-life,pro-choice,A
radioactive,nonradioactive,A
harmless,harmful,A
alkaline,alkalic,S
alkaline,amphoteric,A
alkaline,acidic,A
disjunctive,conjunctive,A
antecedent,subsequent,A
slavonic,Slavic,S
logographic,logogrammatic,S
mongolian,Mongol,S
hindi,Hindu,S
hindi,Hindoo,S
thai,Siamese,S
thai,Tai,S
aboriginal,native,S
aboriginal,nonnative,A
mongol,Mongolian,S
somali,Somalian,S
unmarked,marked,A
abkhaz,Abkhazian,S
algonquian,Algonkian,S
algonquian,Algonquin,S
definite,indefinite,A
phonological,phonologic,S
irregular,regular,A
syllabic,quantitative,A
syllabic,nonsyllabic,A
syllabic,accentual,A
nasal,rhinal,S
predictable,unpredictable,A
inclusive,exclusive,A
topographical,topographic,S
anatomical,anatomic,S
superficial,profound,A
histological,histologic,S
anatomic,anatomical,S
strep,streptococcal,S
strep,streptococcic,S
piano,soft,S
piano,forte,A
autobiographical,autobiographic,S
hardened,toughened,S
hardened,treated,S
hardened,tempered,S
hardened,soft,A
hardened,untempered,A
indistinct,distinct,A
pleasing,displeasing,A
righteous,unrighteous,A
syntactic,syntactical,S
idiomatic,idiomatical,S
well-defined,clear,S
well-defined,ill-defined,A
finite,infinite,A
genuine,echt,S
genuine,counterfeit,A
sweet,fresh,S
sweet,salty,A
sweet,dry,A
sweet,sour,A
nice,nasty,A
unpleasant,pleasant,A
acute,chronic,A
acute,obtuse,A
aesthetic,esthetical,S
aesthetic,esthetic,S
aesthetic,aesthetical,S
aesthetic,inaesthetic,A
unambiguous,univocal,S
unambiguous,unequivocal,S
unambiguous,ambiguous,A
unambiguous,equivocal,A
algorithmic,heuristic,A
subscript,inferior,S
subscript,superscript,A
subscript,adscript,A
coherent,ordered,S
coherent,logical,S
coherent,consistent,S
coherent,incoherent,A
unwritten,written,A
cardinal,ordinal,A
ordinal,cardinal,A
pedagogic,pedagogical,S
pedagogical,pedagogic,S
coarse,harsh,S
coarse,fine,A
weaned,unweaned,A
fearless,unafraid,S
fearless,afraid,A
insectivorous,herbivorous,A
insectivorous,omnivorous,A
insectivorous,carnivorous,A
sharper,sharp,S
sharper,dull,A
sharper,natural,A
sharper,flat,A
homogeneous,homogenous,S
homogeneous,heterogeneous,A
monogamous,polygamous,A
thicker,thick,S
thicker,thin,A
nontraditional,untraditional,S
nontraditional,traditional,A
undue,due,A
ample,meager,A
adventurous,adventuresome,S
adventurous,unadventurous,A
exciting,unexciting,A
counterclockwise,anticlockwise,S
counterclockwise,contraclockwise,S
counterclockwise,clockwise,A
eurasian,Eurasiatic,S
nominal,real,A
saudi,Saudi-Arabian,S
cheap,inexpensive,S
cheap,expensive,A
nonviolent,violent,A
buddhist,Buddhistic,S
nonmaterial,immaterial,S
nonmaterial,material,A
leeward,windward,A
patterned,plain,A
sandy,sandlike,S
sandy,arenaceous,S
sandy,argillaceous,A
untouched,unaffected,S
untouched,unmoved,S
untouched,touched,A
untouched,moved,A
contracted,expanded,A
potable,drinkable,S
potable,undrinkable,A
diplomatic,diplomatical,S
diplomatic,undiplomatic,A
unpaid,paid,A
centralized,centralised,S
centralized,decentralized,A
unicameral,bicameral,A
rested,tired,A
lasting,permanent,S
lasting,persistent,S
lasting,impermanent,A
lasting,caducous,A
unsigned,signed,A
eager,uneager,A
substantive,essential,S
substantive,adjective,A
deepest,deep,S
deepest,shallow,A
pelagic,oceanic,S
thickest,thick,S
thickest,thin,A
siliceous,silicious,S
saltiest,salty,S
saltiest,fresh,A
clockwise,counterclockwise,A
coldest,cold,S
coldest,hot,A
hydrographic,hydrographical,S
sedimentary,aqueous,S
sedimentary,igneous,A
aground,afloat,A
atheistic,atheistical,S
atheistic,atheist,S
aphoristic,axiomatic,S
advised,well-advised,S
advised,ill-advised,A
caroline,Carolean,S
surprised,unsurprised,A
untreated,treated,A
unconscious,conscious,A
fairer,fair,S
fairer,just,S
fairer,unfair,A
fairer,foul,A
blackest,black,S
blackest,white,A
immanent,subjective,S
immanent,transeunt,A
sober,unplayful,S
sober,serious,S
sober,playful,A
sober,intoxicated,A
stupid,unintelligent,S
stupid,smart,A
stupid,intelligent,A
knowable,cognisable,S
knowable,cognizable,S
knowable,cognoscible,S
knowable,unknowable,A
commensurate,incommensurate,A
inexhaustible,exhaustible,A
hollowest,hollow,S
hollowest,solid,A
thoughtless,thoughtful,A
superhuman,subhuman,A
mystical,mystic,S
epistemic,epistemological,S
poorest,poor,S
poorest,rich,A
offshore,seaward,S
offshore,inshore,A
rough,jumpy,S
rough,jolty,S
rough,bumpy,S
rough,uncut,S
rough,unsmooth,S
rough,rocky,S
rough,jolting,S
rough,smooth,A
rough,cut,A
deficient,insufficient,S
deficient,sufficient,A
protozoal,protozoan,S
protozoal,protozoic,S
bare,unsheathed,S
bare,sheathed,A
bare,covered,A
alternate,opposite,A
wary,unwary,A
genitive,possessive,S
alike,like,S
alike,similar,S
alike,unalike,A
elastic,inelastic,A
decorous,indecorous,A
bipedal,two-footed,S
bipedal,biped,S
bipedal,quadrupedal,A
nonhuman,human,A
careless,careful,A
rocky,jumpy,S
rocky,rough,S
rocky,jolty,S
rocky,bumpy,S
rocky,jolting,S
rocky,smooth,A
upstream,downstream,A
scots,Scotch,S
scots,Scottish,S
high-tech,hi-tech,S
high-tech,low-tech,A
interactive,synergistic,S
interactive,antagonistic,A
outdoor,out-of-door,S
outdoor,outside,S
outdoor,indoor,A
operable,inoperable,A
taxable,nonexempt,S
taxable,nontaxable,A
evergreen,deciduous,A
wooded,unwooded,A
canine,laniary,S
herbivorous,insectivorous,A
herbivorous,omnivorous,A
herbivorous,carnivorous,A
migratory,nonmigratory,A
axial,axile,S
bony,osseous,S
bony,boney,S
bony,osteal,S
bony,boneless,A
fleshy,sarcoid,S
proximal,distal,A
pectoral,thoracic,S
photoelectric,photoelectrical,S
euclidean,euclidian,S
alternating,direct,A
publicized,publicised,S
publicized,suppressed,A
cosmological,cosmologic,S
cosmological,cosmogenic,S
cosmological,cosmogonical,S
cosmological,cosmogonic,S
heuristic,algorithmic,A
lively,dull,A
geometrical,geometric,S
indistinguishable,undistinguishable,S
indistinguishable,distinguishable,A
thermodynamic,thermodynamical,S
lawful,unlawful,A
profoundest,profound,S
profoundest,superficial,A
mature,ripe,S
mature,fledged,S
mature,unfledged,A
mature,immature,A
mature,green,A
honourable,honorable,S
honourable,dishonorable,A
animistic,animist,S
pantheist,pantheistic,S
conclusive,inconclusive,A
timid,shy,S
timid,unsure,S
timid,diffident,S
timid,bold,A
timid,confident,A
ashamed,unashamed,A
unacceptable,acceptable,A
aryan,Indo-Aryan,S
aryan,Indo-European,S
operational,nonoperational,A
hebraic,Hebraical,S
hebraic,Hebrew,S
stormy,calm,A
aortic,aortal,S
commissioned,noncommissioned,A
moroccan,Maroc,S
driest,dry,S
driest,sweet,A
driest,phlegmy,A
driest,wet,A
untapped,tapped,A
potent,strong,S
potent,stiff,S
potent,virile,S
potent,impotent,A
afghani,Afghan,S
afghani,Afghanistani,S
wireless,wired,A
optic,opthalmic,S
optic,visual,S
optic,optical,S
optic,ocular,S
relaxed,tense,A
favourable,favorable,S
favourable,unfavorable,A
unimportant,insignificant,S
unimportant,significant,A
unimportant,important,A
feudal,feudalistic,S
heraldic,heraldist,S
indefinite,definite,A
tectonic,architectonic,S
maximal,maximum,S
maximal,minimal,A
endemic,endemical,S
endemic,ecdemic,A
endemic,epidemic,A
endemic,cosmopolitan,A
uncomfortable,comfortable,A
upland,highland,S
upland,lowland,A
uninterrupted,continuous,S
uninterrupted,discontinuous,A
vague,undefined,S
vague,defined,A
merciful,merciless,A
affixed,unaffixed,A
monotheistic,polytheistic,A
palatable,toothsome,S
palatable,unpalatable,A
accustomed,unaccustomed,A
insensible,sensible,A
provident,improvident,A
calligraphic,calligraphical,S
translatable,untranslatable,A
inferior,subscript,S
inferior,superscript,A
inferior,adscript,A
inferior,superior,A
pecuniary,monetary,S
parasitic,epenthetic,S
parasitic,parasitical,S
intelligible,unintelligible,A
manichean,Manichee,S
manichean,Manichaean,S
intangible,impalpable,S
intangible,tangible,A
unaccompanied,accompanied,A
inconspicuous,invisible,S
inconspicuous,conspicuous,A
low-tech,high-tech,A
calibrated,graduated,S
angular,angulate,S
angular,rounded,A
analog,analogue,S
analog,linear,S
analog,digital,A
equatorial,polar,A
nearest,near,S
nearest,nigh,S
nearest,close,S
nearest,far,A
harmonious,inharmonious,A
formalized,formalised,S
formalized,formalistic,S
loose,unaffixed,S
loose,affixed,A
loose,tight,A
loose,compact,A
calm,stormy,A
flexible,flexile,S
flexible,conciliatory,S
flexible,compromising,S
flexible,inflexible,A
flexible,uncompromising,A
disadvantageous,advantageous,A
safer,safe,S
safer,dangerous,A
safer,out,A
inward,outward,A
seated,sitting,S
seated,standing,A
unbalanced,imbalanced,S
unbalanced,balanced,A
unarmed,armed,A
unstructured,structured,A
conditioned,learned,S
conditioned,unconditioned,A
compliant,defiant,A
diverging,divergent,S
diverging,convergent,A
softer,diffuse,S
softer,voiced,S
softer,piano,S
softer,soft,S
softer,sonant,S
softer,diffused,S
softer,hard,A
softer,hardened,A
softer,loud,A
softer,forte,A
softer,unvoiced,A
broadest,wide,S
broadest,broad,S
broadest,narrow,A
finer,fine,S
finer,coarse,A
nonexistent,existent,A
purposeful,purposeless,A
limitless,unlimited,S
limitless,limited,A
monochromatic,homochromatic,S
monochromatic,polychromatic,A
propagandistic,propagandist,S
unprecedented,precedented,A
postmodern,postmodernist,S
expressionist,expressionistic,S
cubist,cubistic,S
impressionist,impressionistic,S
perceptible,imperceptible,A
expressionistic,expressionist,S
colored,coloured,S
colored,colorful,S
colored,uncolored,A
salient,re-entrant,A
demonstrative,undemonstrative,A
adroit,maladroit,A
ready-made,custom-made,A
cambrian,Welsh,S
benthic,benthonic,S
benthic,benthal,S
uncharacteristic,characteristic,A
thoracic,pectoral,S
bivalved,bivalve,S
bivalved,univalve,A
surgical,operative,S
surgical,nonsurgical,A
surgical,medical,A
pro-choice,pro-life,A
menstrual,catamenial,S
vascular,avascular,A
therapeutic,therapeutical,S
elective,elected,S
elective,appointive,A
gynecological,gynaecological,S
gynecological,gynecologic,S
amniotic,amnic,S
amniotic,amnionic,S
caesarean,Caesarian,S
caesarean,cesarian,S
caesarean,caesarian,S
caesarean,cesarean,S
forceful,forceless,A
invasive,confined,A
invasive,noninvasive,A
posed,unposed,A
unintended,intended,A
societal,social,S
energetic,lethargic,A
unwanted,undesirable,S
unwanted,wanted,A
unwanted,desirable,A
spousal,bridal,S
spousal,nuptial,S
immature,young,S
immature,green,S
immature,unripened,S
immature,unripe,S
immature,unfledged,S
immature,mature,A
immature,ripe,A
immature,fledged,A
immature,old,A
discriminatory,prejudiced,S
discriminatory,unprejudiced,A
unborn,born,A
insured,uninsured,A
partisan,partizan,S
partisan,nonpartisan,A
logistical,logistic,S
expired,unexpired,A
unopposed,opposed,A
encouraging,discouraging,A
dilute,diluted,S
dilute,undiluted,A
disproportionate,disproportional,S
disproportionate,proportionate,A
secure,unafraid,S
secure,untroubled,S
secure,insecure,A
preventable,unpreventable,A
infinite,non-finite,S
infinite,finite,A
framed,unframed,A
intrusive,extrusive,A
intrusive,unintrusive,A
intrusive,protrusive,A
algebraic,algebraical,S
imperative,beseeching,A
unexpected,expected,A
polynomial,multinomial,S
cryptographic,cryptological,S
cryptographic,cryptographical,S
cryptographic,cryptanalytic,S
cryptographic,cryptologic,S
distinguishable,indistinguishable,A
seedless,seedy,A
edible,comestible,S
edible,eatable,S
edible,inedible,A
annualer,annual,S
annualer,one-year,S
annualer,biennial,A
annualer,perennial,A
flowering,flowerless,A
antiseptic,septic,A
foul,fair,A
diluted,dilute,S
diluted,undiluted,A
expedient,inexpedient,A
pleasant,unpleasant,A
desirous,wishful,S
desirous,undesirous,A
useless,useful,A
adorned,decorated,S
adorned,unadorned,A
stubborn,unregenerate,S
stubborn,obstinate,S
stubborn,docile,A
desecrated,consecrated,A
ascending,descending,A
impatient,patient,A
epidermal,cuticular,S
epidermal,dermal,S
epidermal,epidermic,S
melted,liquid,S
melted,liquified,S
melted,unmelted,A
tolerant,intolerant,A
decorated,adorned,S
decorated,unadorned,A
disqualifying,disabling,S
disqualifying,enabling,A
foolish,wise,A
fuller,full,S
fuller,empty,A
fuller,thin,A
two-dimensional,planar,S
two-dimensional,linear,A
two-dimensional,cubic,A
graphical,graphic,S
cosmopolitan,widely_distributed,S
cosmopolitan,provincial,A
cosmopolitan,endemic,A
dicotyledonous,monocotyledonous,A
ill-defined,unclear,S
ill-defined,well-defined,A
cometary,cometic,S
eccentric,nonconcentric,S
eccentric,concentric,A
spherical,nonspherical,A
undifferentiated,uniform,S
undifferentiated,differentiated,A
reflective,nonreflective,A
dynamical,dynamic,S
dynamical,undynamic,A
tighter,tight,S
tighter,loose,A
tighter,leaky,A
planetary,planetal,S
planetary,terrestrial,S
discernible,discernable,S
discernible,indiscernible,A
unlimited,limitless,S
unlimited,limited,A
animate,sentient,S
animate,insentient,A
animate,inanimate,A
ecclesiastical,ecclesiastic,S
brightest,undimmed,S
brightest,bright,S
brightest,dimmed,A
brightest,dull,A
dimmer,dim,S
dimmer,dimmed,S
dimmer,undimmed,A
brighter,undimmed,S
brighter,bright,S
brighter,dimmed,A
brighter,dull,A
overhead,surface,A
overhead,subsurface,A
sidereal,civil,A
inexperienced,inexperient,S
inexperienced,experienced,A
adjective,adjectival,S
adjective,procedural,S
adjective,substantive,A
onomatopoeic,onomatopoeical,S
onomatopoeic,onomatopoetic,S
onomatopoeic,imitative,S
onomatopoeic,echoic,S
onomatopoeic,nonechoic,A
uncut,rough,S
uncut,unmown,S
uncut,untrimmed,S
uncut,trimmed,A
uncut,cut,A
uncut,mown,A
shinto,Shintoistic,S
shinto,Shintoist,S
welsh,Cambrian,S
gaelic,Celtic,S
grosser,gross,S
grosser,net,A
titular,titulary,S
reputable,disreputable,A
unintelligible,intelligible,A
incomprehensible,inexplicable,S
incomprehensible,uncomprehensible,S
incomprehensible,explicable,A
incomprehensible,comprehensible,A
iraqi,Iraki,S
accusative,objective,S
tense,relaxed,A
tense,lax,A
chiasmic,chiasmatic,S
chiasmic,chiasmal,S
eponymous,eponymic,S
renal,nephritic,S
displeased,pleased,A
naive,naif,S
naive,sophisticated,A
restrictive,unrestrictive,A
irresponsible,responsible,A
loaded,unloaded,A
good-natured,ill-natured,A
blonde,light-haired,S
blonde,blond,S
blonde,brunet,A
unconventional,conventional,A
profane,secular,S
profane,sacred,A
spiritualist,spiritualistic,S
incongruous,congruous,A
cognizant,cognisant,S
cognizant,aware,S
cognizant,unaware,A
inviting,uninviting,A
sinhala,Sinhalese,S
sinhala,Singhalese,S
arboreal,tree-living,S
arboreal,arboreous,S
arboreal,arborous,S
arboreal,arborary,S
arboreal,arborical,S
arboreal,nonarboreal,A
ceylonese,Sri_Lankan,S
eurasiatic,Eurasian,S
delicate,rugged,A
newest,new,S
newest,worn,A
newest,old,A
equivocal,ambiguous,S
equivocal,unequivocal,A
rhyming,riming,S
rhyming,rhymed,S
rhyming,unrhymed,A
comprehensible,comprehendible,S
comprehensible,incomprehensible,A
untrained,trained,A
unnoticed,noticed,A
measurable,mensurable,S
measurable,immeasurable,A
constructive,destructive,A
norse,Norwegian,S
norse,Scandinavian,S
offending,unoffending,A
harsher,coarse,S
harsher,harsh,S
harsher,fine,A
pious,impious,A
unconfirmed,confirmed,A
paired,opposite,S
paired,alternate,A
unapologetic,apologetic,A
smartest,smart,S
smartest,stupid,A
drunk,inebriated,S
drunk,intoxicated,S
drunk,sober,A
unspecified,specified,A
clad,clothed,S
clad,unclothed,A
joyful,sorrowful,A
fragrant,malodorous,A
responsive,antiphonal,S
responsive,unresponsive,A
unlikeable,unlikable,S
unlikeable,unappealing,S
unlikeable,unsympathetic,S
unlikeable,sympathetic,A
impenetrable,penetrable,A
dirty,contaminating,S
dirty,soiled,S
dirty,unclean,S
dirty,clean,A
onstage,offstage,A
visceral,splanchnic,S
civilised,civilized,S
civilised,noncivilized,A
cloudy,clear,A
tallest,tall,S
tallest,short,A
covert,overt,A
ghanaian,Ghanese,S
ghanaian,Ghanian,S
nigerian,Nigerien,S
theatrical,untheatrical,A
dimmed,dim,S
dimmed,undimmed,A
audible,hearable,S
audible,inaudible,A
armored,armoured,S
armored,unarmored,A
convertible,exchangeable,S
convertible,inconvertible,A
futuristic,futurist,S
four-wheel,four-wheeled,S
orientated,oriented,S
orientated,unoriented,A
mated,unmated,A
unwilling,willing,A
focussed,focused,S
focussed,unfocused,A
unpowered,powered,A
amphibious,amphibian,S
amphibious,aquatic,A
amphibious,terrestrial,A
aeronautical,aeronautic,S
cleaner,unobjectionable,S
cleaner,clean,S
cleaner,uncontaminating,S
cleaner,dirty,A
cleaner,unclean,A
geared,ungeared,A
curved,curving,S
curved,straight,A
hollow,solid,A
unmarried,single,S
unmarried,married,A
absorbent,absorptive,S
absorbent,nonabsorbent,A
homemade,factory-made,A
introspective,self-examining,S
introspective,introverted,S
introspective,extrospective,A
modulated,unmodulated,A
articulate,articulated,S
articulate,unarticulated,A
articulate,inarticulate,A
proficient,technical,S
playful,unplayful,A
debilitating,invigorating,A
frail,robust,A
undulatory,undulant,S
plucked,bowed,A
centennial,centenary,S
handmade,hand-crafted,S
handmade,machine-made,A
graceful,awkward,A
shortest,short,S
shortest,unretentive,S
shortest,little,S
shortest,forgetful,S
shortest,long,A
shortest,retentive,A
shortest,tall,A
unbroken,kept,S
unbroken,unploughed,S
unbroken,unplowed,S
unbroken,broken,A
unbroken,plowed,A
unwooded,treeless,S
unwooded,wooded,A
unrealistic,realistic,A
wired,wireless,A
differentiated,undifferentiated,A
laced,tied,S
laced,unlaced,A
greener,green,S
greener,unripened,S
greener,immature,S
greener,unripe,S
greener,ripe,A
greenest,green,S
greenest,unripened,S
greenest,immature,S
greenest,unripe,S
greenest,ripe,A
stuck,unstuck,A
outgoing,incoming,A
undetermined,indeterminate,S
undetermined,determined,A
undetermined,determinate,A
methodist,Wesleyan,S
unauthorized,unauthorised,S
unauthorized,authorized,A
unstoppable,stoppable,A
inconclusive,conclusive,A
tenacious,recollective,S
tenacious,long,S
tenacious,retentive,S
tenacious,unretentive,A
untraditional,nontraditional,S
untraditional,traditional,A
unrestricted,restricted,A
rifled,unrifled,A
mini,maxi,A
mini,midi,A
freelance,free-lance,S
freelance,self-employed,S
freelance,salaried,A
quieter,quiet,S
quieter,active,A
quieter,unquiet,A
quieter,noisy,A
unfavorable,unfavourable,S
unfavorable,favorable,A
irresistible,resistless,S
irresistible,resistible,A
busier,busy,S
busier,idle,A
oxidized,oxidised,S
indivisible,divisible,A
furnished,equipped,S
furnished,unfurnished,A
watchful,alert,S
watchful,unalert,A
unattractive,attractive,A
unfinished,finished,A
priestly,sacerdotal,S
priestly,priestlike,S
priestly,hieratic,S
priestly,hieratical,S
priestly,unpriestly,A
hieroglyphic,hieroglyphical,S
plowed,ploughed,S
plowed,unplowed,A
inhospitable,hospitable,A
inflectional,derivational,A
hieratic,priestly,S
hieratic,sacerdotal,S
hieratic,hieratical,S
voiced,sonant,S
voiced,soft,S
voiced,unvoiced,A
voiceless,hard,S
voiceless,disenfranchised,S
voiceless,surd,S
voiceless,voteless,S
voiceless,unvoiced,S
voiceless,disfranchised,S
voiceless,voiced,A
voiceless,enfranchised,A
non-finite,infinite,S
non-finite,finite,A
adjectival,adjective,S
coreferential,co-referent,S
perishable,imperishable,A
conspicuous,inconspicuous,A
carved,carven,S
carved,uncarved,A
opaque,clear,A
intestinal,enteric,S
intestinal,enteral,S
periodontal,periodontic,S
flattering,unflattering,A
erect,vertical,S
erect,upright,S
erect,unerect,A
neurological,neurologic,S
muscular,mesomorphic,S
muscular,endomorphic,A
muscular,ectomorphic,A
ventral,adaxial,S
ventral,dorsal,A
ventral,abaxial,A
behavioural,behavioral,S
anterior,posterior,A
impure,unclean,S
impure,pure,A
impure,clean,A
vocalic,consonantal,A
consonantal,vocalic,A
obligatory,optional,A
nepali,Nepalese,S
conjunct,disjunct,A
superscript,superior,S
superscript,adscript,A
superscript,subscript,A
overt,open,S
overt,covert,A
topped,topless,A
fruitful,unfruitful,A
unwieldy,unmanageable,S
unwieldy,wieldy,A
lovable,loveable,S
lovable,hateful,A
marital,matrimonial,S
marital,married,S
colourful,colorful,S
colourful,colorless,A
indispensable,dispensable,A
terrene,tellurian,S
terrene,telluric,S
terrene,terrestrial,S
inaccurate,accurate,A
modifiable,unmodifiable,A
proprietary,nonproprietary,A
handheld,hand-held,S
informative,instructive,S
informative,informatory,S
informative,illuminating,S
informative,enlightening,S
informative,uninstructive,A
informative,unenlightening,A
informative,uninformative,A
carnivorous,insectivorous,A
carnivorous,herbivorous,A
carnivorous,omnivorous,A
part-time,parttime,S
part-time,full-time,A
sexy,aphrodisiac,S
sexy,unsexy,A
sexiest,anaphrodisiac,A
paralytic,paralytical,S
theist,theistic,S
theist,theistical,S
tempered,hardened,S
tempered,toughened,S
tempered,treated,S
tempered,untempered,A
unknowable,knowable,A
unconditioned,unlearned,S
unconditioned,unconditional,S
unconditioned,innate,S
unconditioned,conditioned,A
unconditioned,conditional,A
soluble,insoluble,A
colorless,colourless,S
colorless,colorful,A
odorless,inodorous,S
odorless,odourless,S
odorless,odorous,A
tasteless,tasty,A
tasteless,tasteful,A
nontoxic,atoxic,S
nontoxic,toxic,A
excited,unexcited,A
insignificant,unimportant,S
insignificant,significant,A
subsurface,overhead,A
subsurface,surface,A
inexpensive,cheap,S
inexpensive,expensive,A
unreactive,reactive,A
retarded,precocious,A
igneous,pyrogenous,S
igneous,eruptive,S
igneous,pyrogenic,S
igneous,aqueous,A
allotropic,allotropical,S
colourless,colorless,S
colourless,colorful,A
crystalline,noncrystalline,A
waxy,impressible,S
waxy,waxen,S
waxy,impressionable,S
waxy,unimpressionable,A
odourless,inodorous,S
odourless,odorless,S
odourless,odorous,A
phosphorous,phosphoric,S
sublimed,sublimated,S
thyroid,thyroidal,S
contaminated,uncontaminated,A
heterotrophic,autotrophic,A
bangladeshi,East_Pakistani,S
epidemiological,epidemiologic,S
adsorptive,adsorbent,S
adsorptive,surface-assimilative,S
adsorptive,nonadsorbent,A
additive,linear,S
additive,nonlinear,A
additive,subtractive,A
indeterminate,undetermined,S
indeterminate,determinate,A
fissile,fissionable,S
fissile,nonfissionable,A
fissile,nonfissile,A
unreflected,reflected,A
easy,difficult,A
easy,uneasy,A
malignant,benign,A
antineoplastic,antitumor,S
antineoplastic,antitumour,S
antineoplastic,anticancer,S
ionized,ionised,S
ionized,nonionized,A
quantized,quantal,S
mediate,immediate,A
residual,residuary,S
electrostatic,static,S
energy-releasing,exoergic,S
energy-releasing,endoergic,A
endothermic,endothermal,S
endothermic,heat-absorbing,S
endothermic,exothermic,A
light,heavy,A
light,dark,A
lined,unlined,A
uncombined,combined,A
planar,two-dimensional,S
planar,linear,A
planar,cubic,A
salty,fresh,A
infertile,sterile,S
infertile,unfertile,S
infertile,fertile,A
nonmagnetic,magnetic,A
galvanic,voltaic,S
dissimilar,different,S
dissimilar,unalike,S
dissimilar,unlike,S
dissimilar,like,A
dissimilar,alike,A
dissimilar,similar,A
cosmogenic,cosmologic,S
cosmogenic,cosmogonical,S
cosmogenic,cosmological,S
cosmogenic,cosmogonic,S
anhydrous,hydrous,A
tapped,untapped,A
amphoteric,amphiprotic,S
amphoteric,alkaline,A
amphoteric,acidic,A
polymorphic,polymorphous,S
molar,molecular,A
unabridged,abridged,A
dietary,dietetical,S
dietary,dietetic,S
esthetic,esthetical,S
esthetic,aesthetic,S
esthetic,aesthetical,S
esthetic,inaesthetic,A
juridical,juridic,S
juridical,judicial,S
apostolic,papal,S
apostolic,apostolical,S
apostolic,pontifical,S
organisational,organizational,S
articulated,articulate,S
articulated,unarticulated,A
scriptural,biblical,S
amicable,hostile,A
divergent,diverging,S
divergent,convergent,A
authorised,authorized,S
authorised,unauthorized,A
authorial,auctorial,S
fore,aft,A
merited,deserved,S
merited,unmerited,A
atonal,unkeyed,S
atonal,tonal,A
connotative,denotative,A
inhibited,uninhibited,A
jumpy,rough,S
jumpy,jolty,S
jumpy,bumpy,S
jumpy,rocky,S
jumpy,jolting,S
jumpy,smooth,A
disenchanted,enchanted,A
implicit,inexplicit,S
implicit,explicit,A
argentine,Argentinian,S
addictive,habit-forming,S
addictive,nonaddictive,A
addicted,unaddicted,A
inelastic,elastic,A
delineate,delineated,S
delineate,represented,S
delineate,undelineated,A
prescription,nonprescription,A
rewarding,unrewarding,A
healthier,healthy,S
healthier,unhealthy,A
unhealthy,healthy,A
efficacious,effectual,S
efficacious,effective,S
efficacious,ineffective,A
efficacious,inefficacious,A
top-down,bottom-up,A
euphoric,dysphoric,A
endogenous,endogenic,S
endogenous,exogenous,A
posterior,anterior,A
syntactical,syntactic,S
axiomatic,axiomatical,S
axiomatic,aphoristic,S
axiomatic,postulational,S
futurist,futuristic,S
nigh,near,S
nigh,close,S
nigh,far,A
nascent,dying,A
toned,toneless,A
penciled,pencilled,S
scripted,written,S
scripted,unscripted,A
likable,appealing,S
likable,likeable,S
likable,sympathetic,S
likable,unsympathetic,A
sensational,sensory,S
sensational,unsensational,A
starchy,starchless,A
respectable,unrespectable,A
insane,sane,A
centralizing,centralising,S
centralizing,decentralizing,A
tearful,tearless,A
waxed,unwaxed,A
orderly,disorderly,A
inquiring,uninquiring,A
botanic,botanical,S
sessile,stalkless,S
sessile,pedunculate,A
sessile,vagile,A
coloured,colored,S
coloured,colorful,S
coloured,uncolored,A
actinomorphic,actinomorphous,S
actinomorphic,zygomorphic,A
zygomorphic,zygomorphous,S
zygomorphic,bilaterally_symmetrical,S
zygomorphic,actinomorphic,A
connate,adnate,A
stigmatic,anastigmatic,S
stigmatic,astigmatic,A
winged,wingless,A
spiny,spinous,S
spiny,spineless,A
apomictic,apomictical,S
hairy,hirsute,S
hairy,haired,S
hairy,hairless,A
omnivorous,insectivorous,A
omnivorous,herbivorous,A
omnivorous,carnivorous,A
sheathed,unsheathed,A
myelinated,medullated,S
myelinated,unmyelinated,A
unmyelinated,myelinated,A
